index_no,model,simulation,scenario,run,step,time,agent_name,ammount
24,macro_Caiani,macro_Caiani,Scenario1,0,23,2020-04-10T16:06,CB_0,28.952761515288763
25,macro_Caiani,macro_Caiani,Scenario1,0,24,2020-04-10T16:06,CB_0,28.952761515288763
26,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-04-10T16:06,CB_0,28.952761515288763
27,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-04-10T16:06,CB_0,28.952761515288763
28,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-04-10T16:06,CB_0,28.952761515288763
29,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-04-10T16:06,CB_0,28.952761515288763
30,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-04-10T16:06,CB_0,28.952761515288763
31,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-04-10T16:06,CB_0,28.952761515288763
32,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-04-10T16:06,CB_0,28.952761515288763
33,macro_Caiani,macro_Caiani,Scenario1,0,32,2020-04-10T16:06,CB_0,28.952761515288763
34,macro_Caiani,macro_Caiani,Scenario1,0,33,2020-04-10T16:06,CB_0,28.952761515288763
35,macro_Caiani,macro_Caiani,Scenario1,0,34,2020-04-10T16:06,CB_0,28.952761515288763
36,macro_Caiani,macro_Caiani,Scenario1,0,35,2020-04-10T16:06,CB_0,28.952761515288763
37,macro_Caiani,macro_Caiani,Scenario1,0,36,2020-04-10T16:06,CB_0,28.952761515288763
38,macro_Caiani,macro_Caiani,Scenario1,0,37,2020-04-10T16:06,CB_0,28.952761515288763
39,macro_Caiani,macro_Caiani,Scenario1,0,38,2020-04-10T16:06,CB_0,28.952761515288763
40,macro_Caiani,macro_Caiani,Scenario1,0,39,2020-04-10T16:06,CB_0,28.952761515288763
41,macro_Caiani,macro_Caiani,Scenario1,0,40,2020-04-10T16:06,CB_0,28.952761515288763
42,macro_Caiani,macro_Caiani,Scenario1,0,41,2020-04-10T16:06,CB_0,28.952761515288763
43,macro_Caiani,macro_Caiani,Scenario1,0,42,2020-04-10T16:06,CB_0,28.952761515288763
44,macro_Caiani,macro_Caiani,Scenario1,0,43,2020-04-10T16:06,CB_0,28.952761515288763
45,macro_Caiani,macro_Caiani,Scenario1,0,44,2020-04-10T16:06,CB_0,28.952761515288763
46,macro_Caiani,macro_Caiani,Scenario1,0,45,2020-04-10T16:06,CB_0,28.952761515288763
47,macro_Caiani,macro_Caiani,Scenario1,0,46,2020-04-10T16:06,CB_0,28.952761515288763
48,macro_Caiani,macro_Caiani,Scenario1,0,47,2020-04-10T16:06,CB_0,28.952761515288763
49,macro_Caiani,macro_Caiani,Scenario1,0,48,2020-04-10T16:06,CB_0,28.952761515288763
50,macro_Caiani,macro_Caiani,Scenario1,0,49,2020-04-10T16:06,CB_0,28.952761515288763
51,macro_Caiani,macro_Caiani,Scenario1,0,50,2020-04-10T16:06,CB_0,28.952761515288763
52,macro_Caiani,macro_Caiani,Scenario1,0,51,2020-04-10T16:06,CB_0,28.952761515288763
53,macro_Caiani,macro_Caiani,Scenario1,0,52,2020-04-10T16:06,CB_0,28.952761515288763
54,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-04-10T16:06,CB_0,28.952761515288763
55,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-04-10T16:06,CB_0,28.952761515288763
56,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-04-10T16:06,CB_0,28.952761515288763
57,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-04-10T16:06,CB_0,28.952761515288763
58,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-04-10T16:06,CB_0,28.952761515288763
59,macro_Caiani,macro_Caiani,Scenario1,0,58,2020-04-10T16:06,CB_0,28.952761515288763
60,macro_Caiani,macro_Caiani,Scenario1,0,59,2020-04-10T16:06,CB_0,28.952761515288763
61,macro_Caiani,macro_Caiani,Scenario1,0,60,2020-04-10T16:06,CB_0,28.952761515288763
62,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-04-10T16:06,CB_0,28.952761515288763
63,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-04-10T16:06,CB_0,28.952761515288763
64,macro_Caiani,macro_Caiani,Scenario1,0,63,2020-04-10T16:06,CB_0,28.952761515288763
65,macro_Caiani,macro_Caiani,Scenario1,0,64,2020-04-10T16:06,CB_0,28.952761515288763
66,macro_Caiani,macro_Caiani,Scenario1,0,65,2020-04-10T16:06,CB_0,28.952761515288763
67,macro_Caiani,macro_Caiani,Scenario1,0,66,2020-04-10T16:06,CB_0,28.952761515288763
68,macro_Caiani,macro_Caiani,Scenario1,0,67,2020-04-10T16:06,CB_0,28.952761515288763
69,macro_Caiani,macro_Caiani,Scenario1,0,68,2020-04-10T16:06,CB_0,28.952761515288763
70,macro_Caiani,macro_Caiani,Scenario1,0,69,2020-04-10T16:06,CB_0,28.952761515288763
71,macro_Caiani,macro_Caiani,Scenario1,0,70,2020-04-10T16:06,CB_0,28.952761515288763
72,macro_Caiani,macro_Caiani,Scenario1,0,71,2020-04-10T16:06,CB_0,28.952761515288763
73,macro_Caiani,macro_Caiani,Scenario1,0,72,2020-04-10T16:06,CB_0,28.952761515288763
74,macro_Caiani,macro_Caiani,Scenario1,0,73,2020-04-10T16:06,CB_0,28.952761515288763
75,macro_Caiani,macro_Caiani,Scenario1,0,74,2020-04-10T16:06,CB_0,28.952761515288763
76,macro_Caiani,macro_Caiani,Scenario1,0,75,2020-04-10T16:06,CB_0,28.952761515288763
77,macro_Caiani,macro_Caiani,Scenario1,0,76,2020-04-10T16:06,CB_0,28.952761515288763
78,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-04-10T16:06,CB_0,28.952761515288763
79,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-04-10T16:06,CB_0,28.952761515288763
80,macro_Caiani,macro_Caiani,Scenario1,0,79,2020-04-10T16:06,CB_0,28.952761515288763
81,macro_Caiani,macro_Caiani,Scenario1,0,80,2020-04-10T16:06,CB_0,28.952761515288763
82,macro_Caiani,macro_Caiani,Scenario1,0,81,2020-04-10T16:06,CB_0,28.952761515288763
83,macro_Caiani,macro_Caiani,Scenario1,0,82,2020-04-10T16:06,CB_0,28.952761515288763
84,macro_Caiani,macro_Caiani,Scenario1,0,83,2020-04-10T16:06,CB_0,28.952761515288763
85,macro_Caiani,macro_Caiani,Scenario1,0,84,2020-04-10T16:06,CB_0,28.952761515288763
86,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-04-10T16:06,CB_0,28.952761515288763
87,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-04-10T16:06,CB_0,28.952761515288763
88,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-04-10T16:06,CB_0,28.952761515288763
89,macro_Caiani,macro_Caiani,Scenario1,0,88,2020-04-10T16:06,CB_0,28.952761515288763
90,macro_Caiani,macro_Caiani,Scenario1,0,89,2020-04-10T16:06,CB_0,28.952761515288763
91,macro_Caiani,macro_Caiani,Scenario1,0,90,2020-04-10T16:06,CB_0,28.952761515288763
92,macro_Caiani,macro_Caiani,Scenario1,0,91,2020-04-10T16:06,CB_0,28.952761515288763
93,macro_Caiani,macro_Caiani,Scenario1,0,92,2020-04-10T16:06,CB_0,28.952761515288763
94,macro_Caiani,macro_Caiani,Scenario1,0,93,2020-04-10T16:06,CB_0,28.952761515288763
95,macro_Caiani,macro_Caiani,Scenario1,0,94,2020-04-10T16:06,CB_0,28.952761515288763
96,macro_Caiani,macro_Caiani,Scenario1,0,95,2020-04-10T16:06,CB_0,28.952761515288763
97,macro_Caiani,macro_Caiani,Scenario1,0,96,2020-04-10T16:06,CB_0,28.952761515288763
98,macro_Caiani,macro_Caiani,Scenario1,0,97,2020-04-10T16:06,CB_0,28.952761515288763
99,macro_Caiani,macro_Caiani,Scenario1,0,98,2020-04-10T16:06,CB_0,28.952761515288763
100,macro_Caiani,macro_Caiani,Scenario1,0,99,2020-04-10T16:06,CB_0,28.952761515288763
